SEMANA,DÍA EN NÚMERO DE LA SEMANA,DÍA DE LA SEMANA,MES,NOMBRE MEDIO,TIER,CORRESPONSAL 1,CORRESPONSAL 2,ENCABEZADO,TEMA,TEMA 2,PALABRA CLAVE,COYUNTURA,ACTOR OFICIAL 1,ACTOR OFICIAL 2,ACTOR OFICIAL 3,ACTOR NO OFICIAL 1,ACTOR NO OFICIAL 2,ACTOR NO OFICIAL 3,ESTADO DE LA REPÚBLICA,ESTADO DE LA REPÚBLICA  2,TENDENCIA,IMPRESA,PRIMERA PLANA,AÑO
6,9,Martes,Febrero,Daily Beast,3,ND,ND,Sikh Actor Waris Ahluwalia To Fly Home After Turban Flight Ban,Seguridad,Social/Turismo,DD.HH.,Coyuntura,ND,ND,ND,Waris Ahluwalia,Aeroméxico,ND,Distrito Federal,ND,Informativa,NO,NO,2016
6,9,Martes,Febrero,Wall Street Journal,4,Dudley Althaus,José de Córdoba,Pope Francis Will Stand With Migrants at U.S. Border,Político,ND,Visita Papa,Coyuntura,México,Honduras,Papa Francisco,Verónica Reina,Rigoberto Montoya,ND,Chihuahua,ND,Negativa,SÍ,NO,2016
6,9,Martes,Febrero,CNN en español,4,ND,ND,Detienen a sospechosos de asesinato de bebé de 7 meses que indignó a México,Seguridad,ND,Hechos de Violencia,Coyuntura,PGJ,ND,ND,Juan López,Arturo Vargas,Óscar Silver,Oaxaca,ND,Balanceada,NO,NO,2016
6,9,Martes,Febrero,CNN,4,ND,ND,Three arrested in murder of baby and his parents in Mexico,Seguridad,ND,Hechos de Violencia,Coyuntura,PGJ,ND,ND,Juan López,Arturo Vargas,Óscar Silver,Oaxaca,Guerrero,Balanceada,NO,NO,2016
6,9,Martes,Febrero,La Opinión,3,ND,ND,México: enemigo o invisible en la campaña presidencial de EEUU,Político,ND,Elecciones EE.UU.,Coyuntura,México,Ted Cruz,ND,Donald Trump,Hilary Clinton,ND,ND,ND,Negativa,NO,NO,2016
6,9,Martes,Febrero,Bloomberg,Agencia,Eric Martin,ND,Barclays Sees Deutsche Bank Exit as Chance to Win Mexico Clients,Económico,ND,Empresas,Coyuntura,ND,ND,ND,Barclays,Deutsche Bank,Raúl Martínez-Ostos,ND,ND,Positiva,NO,NO,2016
6,9,Martes,Febrero,Wall Street Journal,4,ND,ND,Spain Ends Money Laundering Probe of Former Mexican Official,Político,Económico,Corrupción,Coyuntura,ND,ND,ND,Humberto Moreira,Juez Santiago Pedraz,ND,Coahuila,ND,Informativa,NO,NO,2016
6,9,Martes,Febrero,Wall Street Journal,4,Anthony Richard Harrup,ND,Telefónica Lets Suscribers in Mexico Tweak Mobile Plans,Económico,Político,Telecomunicaciones,Coyuntura,ND,ND,ND,Greg Raleigh,ND,ND,ND,ND,Informativa,NO,NO,2016
6,9,Martes,Febrero,Fox News,4,ND,ND,Mexico takes measures to protect Pope Francis from Zika virus ahead of visit,Político,ND,Visita Papa,Coyuntura,Papa Francisco,SSA,CENAPRECE,Universidad de Rio de Janeiro,ND,ND,Chiapas,Michoacán,Positiva,NO,NO,2016
6,9,Martes,Febrero,Univision,4,ND,ND,Exhortan a migrantes mexicanos a registrar a sus hijos en México y EEUU,Político,Social/Turismo,Coyuntura,Coyuntura,SEP,Michelle Bond,Euclides del Moral,ND,ND,ND,ND,ND,Positiva,NO,NO,2016
6,9,Martes,Febrero,Univision,4,ND,ND,Primer vuelo a México con migrantes cubanos parte de Costa Rica,Seguridad,Social/Turismo,Seguridad fronteriza,Coyuntura,Costa Rica,OIM,EE.UU.,Kathya Rodríguez,ND,ND,ND,ND,Balanceada,NO,NO,2016
6,9,Martes,Febrero,Univision,4,ND,ND,Explosión pone al descubierto una casa con al menos 60 migrantes secuestrados en México,Seguridad,Social/Turismo,Seguridad fronteriza,Coyuntura,Costa Rica,Guatemala,Sedena,Cártel del Golfo,Cártel de Los Zetas,ND,Tamaulipas,ND,Balanceada,NO,NO,2016
6,9,Martes,Febrero,Univision,4,ND,ND,Artículo 19: en México han desaparecido dos periodistas por año desde 2003,Seguridad,ND,Periodistas,Coyuntura,Local,ND,ND,Artículo 19,Paulina Gutiérrez,ND,Michoacán,Tamaulipas,Negativa,NO,NO,2016
6,9,Martes,Febrero,CNN en Español,4,ND,ND,"Normalistas de Ayotzinapa no fueron quemados en basurero de Cocula, dicen forenses ",Seguridad,ND,Caso Iguala,Crisis 2014,GIEI,PGR,Normal de Ayotzinapa,EAAF,José Luis Abarca,María de los Ángeles Pineda,Guerrero,ND,Negativa,NO,NO,2016
6,9,Martes,Febrero,Univision,4,ND,ND,Peritos argentinos concluyen que estudiantes de Ayotzinapa no fueron calcinados en Cocula,Seguridad,ND,Caso Iguala,Crisis 2014,PGR,CIDH,ND,EAAF,Mercedes Doretti,Miguel Nieva,Guerrero,ND,Negativa,NO,NO,2016
6,9,Martes,Febrero,Los Angeles Times,4,ND,ND,A Border Patrol agent shot a suspected drug runner. Is he alive or dead? Agency won't say,Seguridad,ND,Seguridad fronteriza,Coyuntura,Patrulla fronteriza,CBP,México,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,San Antonio Express News,2,ND,ND,A papal message for two nations?,Político,ND,Visita Papa,Coyuntura,Papa Francisco,ND,ND,ND,Plutarco Elías Calles,ND,ND,ND,Balanceada,No,No,2016
6,10,Miércoles,Febrero,Arizona Republic,1,ND,ND,Sheriff Joe Arpaio asks for help meeting pope in Mexico,Político,ND,Visita Papa,Coyuntura,Papa Francisco,Joe Apraio,ND,ND,ND,ND,ND,ND,Informativa,No,No,2016
6,10,Miércoles,Febrero,Univision,4,ND,ND,Vuelven a detener a exalcalde mexicano investigado por narcotráfico,Seguridad,ND,Caso Iguala,Crisis 2014,PGR,Sedena,Corte Local,Erick Ramírez,Adán Casarrubias,Sidronio Casarrubias,Guerrero,ND,Balanceada,No,No,2016
6,10,Miércoles,Febrero,Telemundo,1,ND,ND,Cónsul de México en Denver enfrenta acusaciones,Seguridad,político,Corrupción,Coyuntura,Carlos Bello Roch,ND,ND,ND,Foro Vail,ND,ND,ND,Negativa,No,No,2016
6,10,Miércoles,Febrero,CNN,4,ND,ND,"Mexican journalist's naked, bound body found beside highway",Seguridad,ND,Periodistas,Coyuntura,PGJ,Javier Duarte,PGR,Anabel Flores,CPJ,Rubén Espinosa,Veracruz,ND,Negativa,No,No,2016
6,10,Miércoles,Febrero,Forbes,3,ND,ND,Nissan To Sponsor Mexican National Soccer Team's Annual US Tour,Social/Turismo,ND,Deportes,Coyuntura,ND,ND,ND,Nissan,Selección mexicana de fútbol,ND,ND,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Global Post,2,ND,ND,Forensic report contradicts Mexico's claims about fate of 43 missing Ayotzinapa students,Seguridad,ND,Caso Iguala,Crisis 2014,PGR,ND,ND,EAAF,ND,ND,Guerrero,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,Bloomberg,Agencia,ND,ND,HSBC Sued Over Drug Cartel Murders After Laundering Probe,Seguridad,Político,Caso HSBC,Coyuntura,EE.UU.,México,ND,HSBC,EZLN,FARC,Distrito Federal,ND,Balanceada,NO,NO,2016
6,10,Miércoles,Febrero,New York Times,4,ND,ND,Sikh Actor Is Allowed to Fly Home to U.S. Wearing His Turban,Seguridad,ND,DD.HH.,Coyuntura,EE.UU.,México,ND,Waris Ahluwalia,Harsimran Kaur,Aeroméxico,Distrito Federal,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,La Opinión,3,Gardenia Mendoza Aguilar,ND,"Migrantes, el espíritu del papa en México",Político,Social/Turismo,Visita Papa,Coyuntura,Papa Francisco,OCDE,BM,Leticia Calderón,Instituto Mora,ND,Varios,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,San Antonio Express News,2,ND,ND,"OPEC eyes another drop in Mexican crude production, further upside for Canada",Económico,Político,Industria petrolera,Coyuntura,México,EE.UU.,OPEP,ND,ND,ND,ND,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,CNN en español,4,ND,ND,Raúl Vera: La visita de Francisco debe movernos a cambiar la vida del país,Político,Social/Turismo,Visita Papa,Coyuntura,Papa Francisco,ND,ND,Raúl Vera,ND,ND,Coahuila,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Univisión,1,ND,ND,Fiscalía confirma que cuerpo hallado es de la periodista secuestrada en Veracruz,Seguridad,ND,Periodistas,Coyuntura,PGJ,ND,ND,Anabel Flores,El Sol de Orizaba,ND,Veracruz,Puebla,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,Huffington Post,3,ND,ND,Yucatan? I'm not sure I can,Social/Turismo,ND,Destinos,Coyuntura,ND,ND,ND,Sue Ann,ND,ND,Yucatán,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,Bloomberg,Agencia,ND,ND,Goldman Sachs Says Mexico Peso Plunge Poses Threat to Inflation,Económico,ND,Peso,Coyuntura,Agustín Carstens,FED,ND,Goldman Sachs,Alberto Ramos,ND,ND,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,Univision,4,ND,ND,Las imágenes con las que amenazan de muerte a un conocido periodista en México,Seguridad,ND,Periodistas,Coyuntura,México,ND,ND,RSF,Anabel Flores,Álvaro Delgado,Veracruz,Puebla,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,Univision,4,ND,ND,Ordenan a la PGR suspender filtraciones sobre Kate del Castillo,Seguridad,ND,Captura Chapo,Coyuntura,PGR,ND,ND,El Chapo,Kate del Castillo,ND,Sinaloa,Distrito Federal,Informativa,NO,NO,2016
6,10,Miércoles,Febrero,TIME,4,ND,ND,A New Survey Challenges the Official Report on Mexico’s 43 Missing Students,Seguridad,ND,Caso Iguala,Crisis 2014,Presidente Peña Nieto,CIDH,ND,ND,ND,ND,Guerrero,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,CNN en español,4,ND,ND,Llega a México el primer vuelo con inmigrantes cubanos que estaban varados en Costa Rica,Seguridad,Social/Turismo,Seguridad fronteriza,Coyuntura,México,Costa Rica,Cuba,ND,ND,ND,Tamaulipas,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,CNN en español,4,ND,ND,"Nuevas conclusiones de forenses contradicen la ""verdad histórica"" sobre caso Ayotzinapa",Seguridad,ND,Caso Iguala,Crisis 2014,PGR,ND,ND,Mercedes Doretti,Miguel Nieva,EAAF,Guerrero,ND,Negativa,NO,NO,2016
6,10,Miércoles,Febrero,Fox News,4,ND,ND,Un báculo fabricado por presos y un corrido aguardan al papa en Ciudad Juárez,Político,Social/Turismo,Visita Papa,Coyuntura,Papa Francisco,ND,ND,Évelia Quintana,Hesiquio Trevizo,ND,Chihuahua,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Wall Street Journal,4,ND,ND,Pope Francis Will Stand With Migrants at U.S. Border,Político,Social/Turismo,Visita Papa,Coyuntura,Papa Francisco,ND,ND,ND,ND,ND,Chihuahua,ND,Informativa,NO,NO,2016
6,10,Miércoles,Febrero,Univision,4,ND,ND,El itinerario de la visita del papa Francisco a México,Político,Social/Turismo,Visita Papa,Coyuntura,Papa Francisco,Presidente Peña Nieto,Angélica Rivera,ND,ND,ND,Distrito Federal,Chihuahua,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Fox News,4,ND,ND,‘Sombrero-makers to the Popes’ prepare gift for Francis’ Mexican trip,Político,Social/Turismo,Visita Papa,Coyuntura,Papa Francisco,ND,ND,Salazar Yépez,ND,ND,Guanajuato,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Univision,4,ND,ND,Descubren otro narcotúnel en construcción entre México y EEUU,Seguridad,ND,Narcotúneles,Coyuntura,PGR,CNS,FBI,El Chapo,Cártel de Sinaloa,ND,Baja California,ND,Balanceada,NO,NO,2016
6,10,Miércoles,Febrero,Bloomberg,Agencia,Patricia Laya,ND,America Movil Misses Estimates as Mexico Profit Margin Falls,Económico,ND,Telecomunicaciones,Implementación,ND,ND,ND,América Móvil,AT&T,Carlos Slim,ND,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Forbes,3,ND,ND,"As U.S. Soda Sales Fizzle, Coca-Cola And PepsiCo Target Developing Nations",Económico,ND,Reforma fiscal,Implementación,OMS,ND,ND,Harvard,Centro para las Ciencias en el Interés Público,Coca Cola,ND,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,Forbes,3,Nathaniel Parish Flannery,ND,How Will The World Of Emerging Market Investing Change In 2016?,Económico,ND,Mercados emergentes,Coyuntura,México,Brasil,Rusia,ND,ND,ND,ND,ND,Balanceada,NO,NO,2016
6,10,Miércoles,Febrero,CNN en Español,4,ND,ND,Felipe Calderón dice que el muro que quiere construir Trump es estúpido e inútil,Político,ND,Elecciones EE.UU.,Coyuntura,ND,ND,ND,Donald Trump,Felipe Calderón,CNBC,ND,ND,Positiva,NO,NO,2016
6,10,Miércoles,Febrero,CNN en Español,4,ND,ND,Investigación muestra presuntas anomalías en la boda de Peña Nieto con Angélica Rivera,Presidente,ND,Críticas,Coyuntura,Presidente Peña Nieto,Angélica Rivera,ND,Carmen Aristegui,Proceso,Alberto Castro,Guerrero,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,New York Times,4,ND,ND,"El Chapo Could Be Tried in Brooklyn Court for Drug Trafficking, Official Says",Seguridad,ND,Captura Chapo,Coyuntura,Corte Brooklyn,Loretta Lynch,Departamento de Justicia,El Chapo,ND,ND,ND,ND,Informativa,SÍ,NO,2016
6,11,Jueves,Febrero,Houston Chronicle,3,ND,ND,"Kids, seniors compete in bloody ancient tradition in Mexico",Social/Turismo,ND,Cultura,Coyuntura,ND,ND,ND,ND,ND,ND,Guerrero,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Daily Beast,3,ND,ND,Thugs Snatch Brave Mexican Journalist as She Fed Infant Son,Seguridad,ND,Periodistas,Coyuntura,PGJ,ND,ND,Anabel Flores,Luz Salazar,Víctor Osorio,Veracruz,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Fox News,4,ND,ND,"At least 52 inmates dead after riot, fire at Mexico prison",Seguridad,ND,Sistema penitenciario,Coyuntura,Jaime Rodríguez,Papa Francisco,ND,Cártel de Los Zetas,CNDH,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Houston Chronicle,3,ND,ND,Deadly riot shows why Mexico has some of the most dangerous prisons in the world,Seguridad,ND,Sistema penitenciario,Coyuntura,ND,ND,ND,Cártel de Los Zetas,The Guardian,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,TIME,4,Ioan Benedict Grillo,ND,Pope Francis’s Visit to Mexico Highlights the Church’s Drug War Woes,Político,Seguridad,Visita Papa,Coyuntura,Papa Francisco,ND,ND,Iglesia,Gregorio López,Cárteles,ND,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Fox News,4,ND,ND,"Mexicans hope pope's visit can jump-start debate about human rights, social justice",Presidente,Político,Visita Papa,Coyuntura,Presidente Peña Nieto,Papa Francisco,ND,Gabriela Hernández,Andrew Chesnut,Fidencio Avellaneda,ND,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Wall Street Journal,4,Anthony Richard Harrup,ND,Bank of Mexico Sells Dollars as Peso Falls to New Low,Económico,ND,Peso,Coyuntura,Banxico,ND,ND,BNP Paribas,Goldman Sachs,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Houston Chronicle,3,ND,ND,Mexicans await pope’s arrival with creativity and passion,Político,ND,Visita Papa,Coyuntura,Papa Francisco,ND,ND,El Paso Times,ND,ND,Chihuahua,ND,Positiva,NO,NO,2016
6,11,Jueves,Febrero,New York Times,4,Elisabeth Charlotte Gray Malkin,ND,52 Inmates Killed in Mexican Prison Amid Riot and Fire,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,ND,ND,Pedro Saldívar,Jorge Hernández,Cártel de los Zetas,Nuevo León,Tamaulipas,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Wall Street Journal,4,Dudley Althaus,ND,"Mexico Prison Riot Leaves 52 Dead, 12 Injured",Seguridad,ND,Sistema Penitenciario,Coyuntura,Papa Francisco,Jaime Rodríguez,Sedena,Cártel de los Zetas,Cártel del Golfo,El Chapo,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,TIME,4,ND,ND,Dozens Reported Dead in Mexico Prison Riot,Seguridad,ND,Sistema Penitenciario,Coyuntura,Papa Francisco,Local,ND,ND,ND,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,CNN,4,ND,ND,49 dead in riot at Mexico's Topo Chico prison,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Papa Francisco,ND,ForoTV,ND,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Wall Street Journal,4,Dudley Althaus,José de Córdoba,"Mexico Prison Riot Leaves 52 Dead, 12 Injured ",Seguridad,ND,Sistema penitenciario,Coyuntura,Jaime Rodríguez,Segob,Sedena,Cártel del Golfo,Cártel de Los Zetas,Raúl Benítez,Nuevo León,Tamaulipas,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Univision,4,ND,ND,Revelan primeros nombres de las víctimas mortales tras incendio en penal de México,Seguridad,ND,Sistema penitenciario,Coyuntura,Local,ND,ND,Carlos López,Robert Segura,Damián González,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,TIME,4,ND,ND,Dozens Reported Dead in Mexico Prison Riot,Seguridad,ND,Sistema penitenciario,Coyuntura,Papa Francisco,ND,ND,Milenio,AP,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,CNN,4,ND,ND,"Reporter's notebook: A prayer, a promise and a career change",Social/Turismo,ND,Desarrollo,Coyuntura,Papa Francisco,ND,ND,KPMG,ND,ND,Tamaulipas,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,TIME,4,ND,ND,The Families of Americans Murdered in Mexico Are Suing HSBC,Seguridad,Económico,Caso HSBC,Coyuntura,ND,ND,ND,HSBC,Jaime Zapata,Cárteles,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Wall Street Journal,4,ND,ND,"Mexico’s ‘El Chapo’ May Face Drug Trial in Brooklyn, N.Y.",Seguridad,ND,Captura Chapo,Coyuntura,Departamento de Justicia,Presidente Peña Nieto,ND,El Chapo,ND,ND,ND,ND,Informativa,SÍ,SÍ,2016
6,11,Jueves,Febrero,Huffington Post,3,ND,ND,Why Is Marijuana Banned? The Real Reasons Are Worse Than You Think,Seguridad,ND,Legalización,Coyuntura,México,EE.UU.,ND,Arry Aslinger,ND,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Univision,4,ND,ND,"""El Chapo"" está dispuesto a testificar a favor de Kate del Castillo, dice abogado",Seguridad,ND,Captura Chapo,Coyuntura,PGR,ND,ND,El Chapo,Kate del Castillo,José Rodríguez,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Wall Street Journal,4,ND,ND,Corruption Currents: Mexico Arrests El Chapo’s Alleged Financial Manager,Seguridad,ND,Golpes contra el narco,Coyuntura,Policía Federal,ND,ND,El Chapo,Guadalupe Fernández,ND,Sinaloa,ND,Positiva,NO,NO,2016
6,11,Jueves,Febrero,NBC News,3,ND,ND,Ana Flores Salazar Was Third Journalist Killed in Mexico in 2016,Seguridad,ND,Periodistas,Coyuntura,PGJ,Javier Duarte,ND,Anabel Flores,ND,ND,Veracruz,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Univision,4,ND,ND,Retorno a México: “Fui inmigrante y regresé a mi país”,Político,Social/Turismo,Migración,Coyuntura,ND,ND,ND,Pew Center,Alfredo Castellanos,Liz López,Varios,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Bloomberg,Agencia,Isabella Cota,ND,"Mexican Peso Falls to Record, Leads Drop Among Major Currencies ",Económico,ND,Peso,Coyuntura,México,ND,ND,Brown Brothers Harriman,Win Thin,ND,ND,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Forbes,3,ND,ND,HSBC Sued For Money Laundering By Families Of Americans Murdered By Mexican Cartels,Seguridad,Económico,Caso HSBC,Coyuntura,ICE,ND,ND,HSBC,Cárteles,Reuters,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Bloomberg,Agencia,ND,ND,Bimbo Sinks as Weakening Peso Spurs Concern Debt Will Increase,Económico,ND,Empresas,Coyuntura,ND,ND,ND,Bimbo,Actinver,ND,ND,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Fox News,4,ND,ND,"HSBC knowingly helped Mexican cartels launder billions, lawsuit claims",Seguridad,Económico,Caso HSBC,Coyuntura,ICE,EE.UU.,ND,HSBC,Cárteles,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,CNN en Español,4,ND,ND,Lanzan oración por la visita del papa a México,Político,ND,Visita Papa,Coyuntura,Papa Francisco,ND,ND,Conferencia del Episcopado Mexicano,ND,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Washington Post,4,ND,ND,Deadly gang riot in Mexican prison; 49 dead amid clashes and flames,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Papa Francisco,ND,El Chapo,CNDH,ND,Nuevo León,ND,Negativa,SÍ,SÍ,2016
6,11,Jueves,Febrero,Wall Street Journal,4,Dudley Althaus,José de Córdoba,Mexico Prison Riot Leaves Dozens Dead,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Papa Francisco,Sedena,Raúl Benitez,ND,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Los Angeles Times,4,ND,ND,Mexican inmates' kin seek answers after deadly prison riot in Monterrey,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Sedena,ND,Jorge Hernández,Pedro Zaldívar,Consuelo Morales,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,CNN,4,ND,ND,49 dead in riot at Mexico's Topo Chico prison,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Papa Francisco,Roberto Flores,ND,ND,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,CNN en Español,4,ND,ND,Motín en cárcel de México deja 49 muertos y decenas de heridos,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Presidente Peña Nieto,Gregoria Salazar,ND,ND,ND,Nuevo León,ND,Balanceada,NO,NO,2016
6,11,Jueves,Febrero,Univision,4,ND,ND,Motín en cárcel de México deja 49 muertos,Seguridad,ND,Sistema Penitenciario,Coyuntura,Jaime Rodríguez,Sedena,ND,Jorge Hernández,Pedro Zaldívar,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Christian Science Monitor,3,ND,ND,What does a deadly prison riot tell us about Mexico's war on corruption?,Seguridad,ND,Sistema Penitenciario,Coyuntura,Presidente Peña Nieto,ND,ND,Maureen Meyer,El Chapo,ND,Nuevo León,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Fusion,2,ND,ND,Mexicans are angry about the rising dollar,Económico,ND,Situación económica,Coyuntura,Presidente Peña Nieto,Luis Videgaray,Miguel Ángel Osorio Chong,El Financiero,ND,ND,ND,ND,Negativa,NO,NO,2016
6,11,Jueves,Febrero,Bloomberg,Agencia,Nechoma Nacha Cattan,ND,Top Forecaster Says Mexico May Raise Rate Any Moment on Peso,Económico,ND,Situación económica,Coyuntura,Banxico,ND,ND,Rodolfo Navarrete,Bloomberg,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,La Opinión,3,Gardenia Mendoza Aguilar,ND,Todo limpio para la llegada del papa,Político,ND,Visita Papa,Coyuntura,Papa Francisco,Fernando Castellanos,José Luis Gil,ND,ND,ND,Varios,ND,Positiva,NO,NO,2016
6,11,Jueves,Febrero,La Opinión,3,Gardenia Mendoza Aguilar,ND,El recorrido del papa por México y sus sorpresas,Político,ND,Visita Papa,Coyuntura,Papa Francisco,ND,ND,ND,ND,ND,Varios,ND,Balanceada,NO,NO,2016
6,11,Jueves,Febrero,Univision,4,ND,ND,Arizonenses emprenden viaje para ver al Papa en México,Político,ND,Visita Papa,Coyuntura,Papa Francisco,ND,ND,Ana María Durán,ND,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Univision,4,ND,ND,Arpaio quiere ir a México a conocer al papa Francisco,Político,ND,Visita Papa,Coyuntura,Papa Francisco,Joe Arpaio,ND,ND,ND,ND,Chihuahua,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,TIME,4,ND,ND,Why I’m Walking to the U.S.-Mexico Border to See Pope Francis,Político,ND,Visita Papa,Coyuntura,Papa Francisco,EE.UU.,ND,ND,ND,ND,ND,ND,Informativa,NO,NO,2016
6,11,Jueves,Febrero,Los Angeles Times,4,ND,ND,Pope to visit Mexican state hit by narco-violence: 'You are living your little piece of war',Político,Seguridad,Visita Papa,Michoacán,Papa Francisco,ND,ND,Cártel de los Caballeros Templarios,Cártel de la Familia,Fernando Martínez,Michoacán,ND,Negativa,NO,NO,2016
